2025-11-11T09:33:50.8330370+03:00;1;1
2025-11-11T09:34:04.2675920+03:00;1;1
2025-11-11T09:34:21.7790553+03:00;1;1
2025-11-11T10:22:34.4474694+03:00;1;0
2025-11-11T10:23:16.0623449+03:00;;0
2025-11-11T10:26:55.7811052+03:00;1;1
2025-11-11T10:29:40.8887177+03:00;1;0
2025-11-11T10:29:47.2950052+03:00;1;0
2025-11-11T10:33:28.5871215+03:00;1;0
2025-11-11T10:33:38.3102852+03:00;1;0
2025-11-11T10:34:23.3571534+03:00;1;0
2025-11-11T10:34:44.4046804+03:00;1;0
2025-11-11T10:34:51.7986358+03:00;1;0
2025-11-11T10:35:42.4985815+03:00;12;0
2025-11-11T10:36:27.2764042+03:00;1;0
2025-11-11T10:36:41.1554548+03:00;1;0
2025-11-11T10:36:51.8036191+03:00;1;0
2025-11-11T10:37:32.0748870+03:00;1;1
2025-11-11T10:40:18.0898137+03:00;1;0
2025-11-11T10:45:52.8185347+03:00;1;1
2025-11-11T10:47:26.4291514+03:00;2;1
2025-11-11T10:47:37.1699914+03:00;3;1
2025-11-11T10:47:53.4016435+03:00;;0
2025-11-11T10:54:24.2310448+03:00;1;1
2025-11-11T10:55:48.4861591+03:00;1;1
2025-11-11T10:56:17.0232219+03:00;1;1
2025-11-11T11:00:20.4663411+03:00;1;1
2025-11-11T11:04:57.9559078+03:00;1;1
2025-11-11T11:05:54.0132064+03:00;1;1
2025-11-11T11:06:21.9535147+03:00;1;1
2025-11-11T11:06:38.4862385+03:00;1;1
2025-11-11T11:06:53.6990045+03:00;1;1
2025-11-11T11:52:03.1866633+03:00;1;0
2025-11-11T11:52:09.3114172+03:00;1;0
2025-11-11T11:52:25.7037371+03:00;1;0
2025-11-11T11:54:59.2033179+03:00;94d5ous@gmail.com;1
2025-11-11T11:59:17.5617594+03:00;1qz4kw@mail.com;1
2025-11-11T12:00:14.2973161+03:00;1;1
2025-11-11T12:46:44.2776761+03:00;1;1
2025-11-11T12:55:05.4188064+03:00;1;1
2025-11-11T12:59:12.9510592+03:00;1;1
2025-11-11T13:01:51.5940245+03:00;1;1
2025-11-11T13:06:20.8284516+03:00;1;1
2025-11-11T13:10:47.4394516+03:00;1;1
2025-11-11T13:12:32.7848249+03:00;1;1
2025-11-11T13:17:32.2210185+03:00;1;0
2025-11-11T13:17:41.0241530+03:00;1;0
2025-11-11T13:17:48.8451587+03:00;1;1
2025-11-11T13:23:21.5713654+03:00;1;0
2025-11-11T13:23:29.4321457+03:00;1;1
2025-11-11T13:32:30.2244715+03:00;1;1
2025-11-11T13:33:54.3848118+03:00;1;1
2025-11-11T13:35:06.4783291+03:00;1;1
2025-11-11T13:36:00.5588350+03:00;1;1
2025-11-11T13:37:51.8778502+03:00;1;1
2025-11-11T13:39:10.8669195+03:00;3;1
2025-11-11T13:47:21.3115534+03:00;1;1
2025-11-11T13:48:23.8753091+03:00;2;1
2025-11-11T13:48:36.5299256+03:00;3;1
2025-11-11T13:51:02.9396559+03:00;3;1
2025-11-11T13:51:52.8730840+03:00;1;1
2025-11-11T13:56:13.2887490+03:00;1;1
2025-11-12T08:58:14.0981640+03:00;1;1
2025-11-12T09:41:48.5106450+03:00;1;1
2025-11-12T11:07:28.6265866+03:00;1;1
